-1.806532768538325062e-01	-3.719760943062109804e-01	-2.971363017005271612e+00
1.338821969237059539e+00	1.951385932576575000e+00	1.843813623127470880e+00
5.093048290802199007e-01	2.768376736217976752e+00	-1.037640996415750250e+00
-1.084085312887125507e+00	1.029713313676384301e+00	2.600855537322290800e+00
9.631534364081244248e-02	-1.000180974950332369e-01	-2.996784899647091382e+00
2.324636504562182626e+00	6.091477704222240108e-01	-1.795829645441501698e+00
-1.729326729038303867e+00	-1.847805393537495622e+00	-1.610914116844043065e+00
-1.590475448292497873e+00	6.701688716236831045e-01	-2.453825896816116625e+00
-2.008802713203103441e+00	1.746207004113035532e+00	-1.384006054254976137e+00
-9.211067443086544682e-01	1.399408921462622191e+00	2.488617494939696861e+00
-8.390381053317825799e-01	5.056677016197951291e-01	2.835544962320260431e+00
-1.662231893467427168e+00	1.327066310867700327e+00	-2.115627599295226258e+00
-1.296256591883631959e+00	-2.563023176215042831e+00	-8.663896618628281754e-01
1.217003142815784145e+00	7.646784881937648271e-01	-2.633281253506773112e+00
2.324072570912012470e+00	-1.089677001789979949e+00	1.552833125903884115e+00
-3.457156775076010713e-01	-2.727951698765345157e+00	1.199483305231350716e+00
-1.462177283113395232e+00	3.157450291645066964e-01	-2.600450474303449333e+00
-4.451649753239382279e-01	-9.796959998690629723e-01	-2.800361386068840108e+00
-1.739785754416517741e-02	-1.774446665346837010e-02	-2.999897072977014023e+00
7.982518199855814789e-02	1.587661843276926499e+00	-2.544200819849213424e+00
1.198228406616174135e+00	-1.882645985635280184e+00	-2.004967026748676329e+00
1.311882388861727866e-01	2.987486878541548485e+00	2.402327965120935604e-01
5.524854984675485470e-02	9.604086172946353361e-01	-2.841577534674363914e+00
-2.425687146970382901e+00	1.404760609482509082e-01	1.759633013251100220e+00
-1.346389958338854331e+00	1.709498920650630582e+00	2.065150725825751099e+00
-2.492535159524660870e-01	3.891738635678421154e-01	-2.964188993418100715e+00
-2.045326588876564600e+00	-2.183177424625621033e+00	-2.244448204784391110e-01
-2.495779371750539433e-01	-2.543444560247817066e+00	-1.571178100095986796e+00
-3.952988408803991827e-01	-8.510624141890549277e-01	2.849461632230430919e+00
-9.796751122061868600e-01	5.714315485132052119e-01	2.777355335546316972e+00
-1.925490751318114646e-01	1.621938287938558265e-01	2.989417671648957331e+00
-1.745825678974231687e+00	2.256539233651356557e+00	-9.274283722349172532e-01
8.674066210218708273e-01	-6.347455720652704914e-01	-2.800839840574778972e+00
2.594251719071038131e+00	1.445697024948048526e+00	-4.240496788742132983e-01
-9.945707231947658808e-03	6.434348873291346749e-01	2.930169385662781067e+00
-9.653947835710764425e-01	-1.951977120206660476e-01	-2.833709717856726762e+00
-1.883694549686230291e+00	2.671544493590957692e-01	2.319552401578810485e+00
-2.614086293698926422e+00	-1.436311144554314190e+00	3.218122824326143383e-01
-9.909696936823305657e-01	1.255261748331726102e+00	-2.538168041989798507e+00
6.623644025986977213e-02	1.345805094662233525e-02	-2.999238505828841106e+00
4.108608856574189616e-01	-2.842907815794422088e+00	-8.654874254036221126e-01
-1.757353093367959973e+00	-2.396537821332700158e-01	2.419561152345457877e+00
1.666118856463787157e-01	-1.816602825604264337e-01	2.989856187394541287e+00
-7.623341556792280482e-02	1.286471251168114782e-01	-2.996270746035816224e+00
4.457602428541260209e-01	-9.223306200721335113e-01	-2.819681548183763375e+00
1.133255424808807393e-01	-1.523470930772706788e-01	2.993985251241615408e+00
1.868302879852090870e+00	1.209270400124596412e+00	2.011742888273469809e+00
-9.039782427999730752e-01	2.486792061284189170e+00	-1.413749829523670343e+00
4.610846696430035419e-01	-1.257493245377768964e+00	-2.684420173007476151e+00
2.825280423697631438e+00	7.343632683561508445e-01	6.917377520131483548e-01
-6.133346418372519204e-02	3.136878802008478129e-01	-2.982924424115757311e+00
-5.568143430642104041e-01	2.897051059376831272e+00	-5.450256385910219326e-01
-2.025318357513131051e+00	1.913735611829622485e+00	1.111621139928264057e+00
-2.511007085576533182e+00	-1.087514060349082046e+00	-1.229697761536344913e+00
9.520428164699200613e-01	8.338245686707119741e-01	-2.719991004450037053e+00
9.685234064169128132e-01	2.497300088343672897e+00	1.351093882741411401e+00
-1.802242867578712326e+00	-1.532763194968778997e+00	1.844602297084864340e+00
5.450404497808111204e-01	1.418894337001118666e+00	-2.586439593056232056e+00
-5.468102524006321907e-01	2.285677252221306688e+00	1.864585221047194263e+00
1.173782351427236526e+00	9.518506226684663174e-01	2.591566202820911879e+00
5.748871204709861925e-03	7.769277570098043206e-03	2.999984431427255238e+00
2.548208383409366284e+00	1.248282686537112163e-01	-1.578306667941038688e+00
-9.108416739631512993e-01	2.832145010651479833e+00	3.864221572502479773e-01
1.264127447138397420e+00	-1.247144534340164590e+00	2.417976903913023889e+00
3.027561370137018537e-01	-2.951432621759906727e+00	-4.442794173850334594e-01
-2.988571075774486552e+00	-5.238287887826056921e-02	2.563180817744843409e-01
-6.258721389117006817e-01	2.042082216687823859e+00	2.106699856652920477e+00
1.907312501192848675e+00	7.727932409355292576e-01	-2.182876457694717942e+00
-1.868022751752052679e+00	-8.752740722128511675e-02	-2.345811150097511177e+00
-1.439965523853939666e-01	-3.344500911607256044e-01	-2.977819358091370550e+00
4.416721693793252967e-01	2.278908071229639454e-01	-2.958545499873984408e+00
-2.589635899457234380e-01	1.019915223715490482e+00	-2.809396873977723530e+00
1.787047494796106362e+00	-2.243898493643607495e+00	-8.782828710426443530e-01
-2.433459475759073509e+00	-1.667117809052560018e+00	5.468026980348301702e-01
1.272706645014460181e+00	-2.126538065473355221e+00	1.690577904690841571e+00
2.347965279912576975e+00	6.637865937762207347e-01	-1.745407231063288434e+00
-5.818883631555573643e-01	-2.029285207663187762e+00	2.131527029803637951e+00
1.900575630246851722e+00	1.214322562774944547e+00	-1.978189320375447036e+00
-1.476264433110108465e+00	-1.246608993573121049e+00	2.294909440626514030e+00
2.669785727854867563e+00	1.247808170072915335e+00	5.614436196464787088e-01
-1.507921504150437353e-01	-1.378027410504303329e+00	-2.660507880700978323e+00
-2.779066208014151051e+00	1.129689318496922112e+00	2.435272362194230641e-02
6.889592522623453341e-01	2.759304791104199683e+00	9.547629121994221091e-01
4.539530223730726122e-01	-2.294199495529002597e+00	-1.878982524717252689e+00
-2.871887679859221887e+00	-7.560623836672877296e-01	4.250068543872621007e-01
4.968303825212602165e-01	3.277262438757931329e-01	2.940366487375143834e+00
-1.357665890494781369e-01	8.672243048356006456e-01	2.868708670883169276e+00
-1.427162679049633454e+00	-2.591378050065242356e+00	-4.979623370978332186e-01
2.029771878924371276e+00	2.205401487058557208e+00	-1.273985887195461797e-01
-1.844348719139582871e+00	1.175599729019738693e-01	2.363166827581046459e+00
-1.866708303163130855e+00	-1.766078321823613129e+00	-1.548020501184178777e+00
-3.648595538056122883e-02	1.394403284194032921e-01	-2.996535527883868788e+00
8.583225179029561891e-02	4.982224654996263991e-01	2.957094384598517145e+00
1.028286719268059368e+00	3.530766843937900301e-01	2.796062101941660938e+00
2.635029096510871582e+00	1.327221431081665681e+00	-5.432356150130759342e-01
-3.243360889845720713e-02	2.966307786640892452e+00	-4.471757774381701633e-01
-7.370794806833009805e-01	-1.867643122684595980e+00	-2.229040826329694358e+00
-9.685689102734045264e-01	4.312076666328352736e-01	-2.806409487991525342e+00
-5.070185629189030707e-02	2.016311386642866132e+00	-2.220792136572641962e+00
7.712768574128446852e-01	1.017865685083273686e+00	2.714605211876917501e+00
2.615115817345964988e+00	3.285693684925505148e-02	1.469724356322583025e+00
-1.957117016334643855e+00	-1.232379280539106503e+00	-1.910741817533518905e+00
1.195006056948528794e+00	-1.682226532131448460e+00	-2.177630459570523591e+00
-1.407361327956395458e+00	1.938644743911670743e+00	-1.805821322688506037e+00
5.351998299363962264e-02	-2.614931194166564499e+00	-1.469445630567863148e+00
2.668511872016958095e-02	7.875865301152588926e-02	-2.998847275039977944e+00
2.770636426810893393e+00	-1.053189864129811859e+00	4.629955728976183904e-01
2.172332318170561508e-02	-1.248123281270574703e+00	-2.727950947502597145e+00
-2.387117625574804336e+00	6.064232178802443363e-01	1.712869032496611599e+00
-1.647738947295186718e-01	1.433427678964989682e-01	-2.992039841731295446e+00
-1.812522126112545151e-01	-2.291377970236626371e+00	-1.927883459376577902e+00
1.159363324805408740e-01	-3.236880961491755276e-02	-2.997584198479681383e+00
-1.608952667420212590e-01	-1.129197581522255689e+00	-2.774711793146146022e+00
-1.391369558954232977e+00	-2.509641782759149731e+00	8.750936365012496054e-01
8.238067882315208701e-01	1.151923062438188650e+00	2.644695754503094243e+00
1.301315566425844450e+00	7.011171536965907780e-01	-2.610557896958076274e+00
-2.612788793164814383e+00	-1.445172198421028620e+00	-2.912250662688272151e-01
2.865961361422668219e+00	-6.436756189726364763e-01	-6.098747185877759769e-01
2.354111929574799478e-01	-3.842652010986404854e-01	2.965960523246214287e+00
1.886879400298609566e+00	-4.698059890351639067e-01	-2.284506174514626231e+00
-2.694529605430518338e+00	1.057717220139535286e+00	-7.878733957170698243e-01
7.415582663098772009e-01	-1.767222029263074978e-01	-2.901527287595338400e+00
1.925476958766598079e+00	-2.294739233675740397e+00	1.634329547190753462e-01
-6.527608769204926720e-01	1.004866802841300366e+00	2.750299246647442963e+00
-6.906987503370587422e-01	-2.236520751776648996e+00	-1.876408847547686776e+00
-2.461692329056543116e+00	5.872679219723709459e-02	1.713657503978666785e+00
-1.104890198054861106e+00	-2.079097872340963438e+00	1.859185221399301646e+00
-4.299011090249008626e-01	7.152038090287882177e-01	-2.881608673642185092e+00
-1.629977024129334762e+00	9.171118060800447225e-01	-2.345651473676146459e+00
2.907284679186493914e+00	-7.707331323225109776e-02	-7.360404191040649247e-01
-1.568802634701710885e-01	-5.998990593349510236e-01	2.935218850706463378e+00
-2.300152286978756955e+00	1.665514429351963033e+00	-9.671407045134627900e-01
7.191834888266906978e-01	-1.442558358000479490e+00	-2.530177956816877405e+00
1.039191577521910492e+00	1.888659059041432053e+00	2.086395893378880650e+00
-1.926763250138291861e+00	1.041980597666181785e+00	2.049843850639299525e+00
2.474584447298915080e-01	-4.198557258728856101e-01	-2.960149571826331982e+00
-1.511541651708085521e+00	-7.246266271660217750e-01	-2.488002830857229952e+00
-1.178134263030019779e+00	-9.074347012280657987e-01	-2.605486887566668130e+00
-7.709993115531021957e-01	1.392642933387006954e+00	-2.542853853777655715e+00
-2.992270706737444996e+00	1.750888322381156936e-01	1.251395957580374585e-01
-1.926809004992088292e+00	9.601995569455511470e-01	-2.089359679213458332e+00
-2.107118234327677087e+00	-1.892021561957999864e+00	9.901046185377697650e-01
-2.420316093501070576e+00	5.965897959383482663e-01	-1.669176630234785907e+00
2.560357900467204129e+00	-4.075973179963458537e-01	1.509447530680465555e+00
1.071623218640249953e-01	5.844963706748750043e-02	2.997515617423767598e+00
-2.303910321417125040e+00	-2.382529018354898054e-01	1.906628643872374074e+00
2.135502117018817925e-01	-2.983076643130340599e+00	-2.359026245981643566e-01
1.340727623506679178e+00	-4.983513024862170626e-01	-2.637061891362510568e+00
-1.491638759579215101e+00	-2.005098396714677378e+00	1.659697029705485383e+00
4.139024456302665689e-01	-2.094245989680421527e+00	2.107799444968319946e+00
2.030816688300178363e+00	-1.935613248408329934e+00	-1.062631135958121975e+00
1.101007658645576474e-02	-1.318571485740681171e+00	-2.694670298052281865e+00
2.822974959523886440e+00	1.887191411179617029e-01	9.975958418502006708e-01
-6.623195757887553325e-01	6.515763137222252421e-01	-2.852504353532726800e+00
-8.789048472133915713e-01	2.594287743534478441e+00	1.223600168883442585e+00
2.838112492806433296e-01	-3.121545349527417579e-01	-2.970186984196482971e+00
3.405132459591994065e-01	-1.345938210977343230e+00	2.659417428979030884e+00
-6.914160262023341108e-01	-2.673721545979170777e+00	1.171817807202691686e+00
-1.768966803817339617e+00	1.647516924247675485e+00	1.776638520158150714e+00
-3.834417177596901455e-02	1.661512754677954673e+00	-2.497579846678237736e+00
-2.783444592049036270e+00	6.654052209538344753e-01	8.998178120710613737e-01
-2.605387172052702205e+00	-4.279809127011018344e-01	-1.424356002573357927e+00
-1.131412614612400613e+00	1.189887433527172744e+00	2.510791387397616869e+00
5.192086818897988509e-01	1.434573396959025970e+00	-2.583103078351248971e+00
2.257004741157998262e-01	3.023822458637174249e-01	-2.976176115986806980e+00
-2.068468217491172378e+00	1.847828582182008184e+00	1.143227345762916514e+00
